dmr_make,dmr_model,age_band,strata_merged,n_tests,pass_rate,reference_weight
AUDI,A5 SPORTBACK,1,4+5+6,52,0.8269,0.1848
VOLKSWAGEN,PASSAT VARIANT,3,1+2,45,0.6667,0.0336
VOLKSWAGEN,PASSAT VARIANT,3,3,688,0.6279,0.1888
VOLKSWAGEN,PASSAT VARIANT,3,4,3966,0.5247,0.335
VOLKSWAGEN,PASSAT VARIANT,3,5,6366,0.4717,0.277
VOLKSWAGEN,PASSAT VARIANT,3,6,5589,0.4011,0.1657
FORD,KUGA,3,1+2,56,0.8393,0.0336
FORD,KUGA,3,3,619,0.7141,0.1888
FORD,KUGA,3,4,2364,0.6125,0.335
FORD,KUGA,3,5,2631,0.5169,0.277
FORD,KUGA,3,6,1500,0.4333,0.1657
NISSAN,Qashqai J11A,4,2,57,0.6491,0.0124
NISSAN,Qashqai J11A,4,3,664,0.4684,0.0879
NISSAN,Qashqai J11A,4,4,2165,0.3095,0.2053
NISSAN,Qashqai J11A,4,5,3253,0.2358,0.2881
NISSAN,Qashqai J11A,4,6,2890,0.1803,0.406
VOLKSWAGEN,CADDY,4,2+3,51,0.4706,0.1002
VOLKSWAGEN,CADDY,4,4,157,0.4076,0.2053
VOLKSWAGEN,CADDY,4,5,276,0.279,0.2881
VOLKSWAGEN,CADDY,4,6,598,0.291,0.406
OPEL,INSIGNIA,3,2+3,332,0.6777,0.2222
OPEL,INSIGNIA,3,4,1055,0.5678,0.335
OPEL,INSIGNIA,3,5,1233,0.515,0.277
OPEL,INSIGNIA,3,6,863,0.438,0.1657
SKODA,OCTAVIA,4,1+2,28,0.5,0.0128
SKODA,OCTAVIA,4,3,340,0.4882,0.0879
SKODA,OCTAVIA,4,4,1652,0.3947,0.2053
SKODA,OCTAVIA,4,5,3859,0.32,0.2881
SKODA,OCTAVIA,4,6,7038,0.2586,0.406
KIA,CEE'D SW,3,2,109,0.6881,0.0334
KIA,CEE'D SW,3,3,810,0.5346,0.1888
KIA,CEE'D SW,3,4,1448,0.4075,0.335
KIA,CEE'D SW,3,5,892,0.3655,0.277
KIA,CEE'D SW,3,6,326,0.2945,0.1657
TOYOTA,AYGO,4,2,246,0.5407,0.0124
TOYOTA,AYGO,4,3,1095,0.3799,0.0879
TOYOTA,AYGO,4,4,1146,0.2583,0.2053
TOYOTA,AYGO,4,5,425,0.2306,0.2881
TOYOTA,AYGO,4,6,95,0.1684,0.406
MINI,COOPER,4,2,26,0.6923,0.0124
MINI,COOPER,4,3,390,0.4077,0.0879
MINI,COOPER,4,4,1092,0.3077,0.2053
MINI,COOPER,4,5,874,0.2769,0.2881
MINI,COOPER,4,6,290,0.2448,0.406
AUDI,A6 AVANT,3,2+3,77,0.7143,0.2222
AUDI,A6 AVANT,3,4,506,0.7213,0.335
AUDI,A6 AVANT,3,5,930,0.6839,0.277
AUDI,A6 AVANT,3,6,650,0.64,0.1657
FORD,FOCUS STATIONSVOGN,3,1+2,273,0.7619,0.0336
FORD,FOCUS STATIONSVOGN,3,3,2618,0.605,0.1888
FORD,FOCUS STATIONSVOGN,3,4,5973,0.4817,0.335
FORD,FOCUS STATIONSVOGN,3,5,4479,0.4099,0.277
FORD,FOCUS STATIONSVOGN,3,6,1914,0.3417,0.1657
AUDI,A6 AVANT,2,2+3,153,0.817,0.4388
AUDI,A6 AVANT,2,4,556,0.7626,0.3855
AUDI,A6 AVANT,2,5,274,0.7299,0.1301
AUDI,A6 AVANT,2,6,84,0.6786,0.0455
MAZDA,CX-5,2,2,258,0.845,0.073
MAZDA,CX-5,2,3,2646,0.7033,0.3658
MAZDA,CX-5,2,4,4127,0.6591,0.3855
MAZDA,CX-5,2,5,1553,0.6033,0.1301
MAZDA,CX-5,2,6,371,0.5499,0.0455
HONDA,CIVIC,3,2,91,0.8242,0.0334
HONDA,CIVIC,3,3,652,0.7485,0.1888
HONDA,CIVIC,3,4,928,0.6401,0.335
HONDA,CIVIC,3,5,506,0.5751,0.277
HONDA,CIVIC,3,6,192,0.4688,0.1657
MAZDA,MAZDA2,4,2,122,0.6311,0.0124
MAZDA,MAZDA2,4,3,564,0.4362,0.0879
MAZDA,MAZDA2,4,4,794,0.3023,0.2053
MAZDA,MAZDA2,4,5,464,0.2522,0.2881
MAZDA,MAZDA2,4,6,131,0.229,0.406
BMW,2-Serie,3,2,48,0.75,0.0334
BMW,2-Serie,3,3,263,0.6996,0.1888
BMW,2-Serie,3,4,378,0.6032,0.335
BMW,2-Serie,3,5,193,0.6218,0.277
BMW,2-Serie,3,6,67,0.3881,0.1657
TOYOTA,AVENSIS STW,2,2,151,0.9139,0.073
TOYOTA,AVENSIS STW,2,3,1320,0.825,0.3658
TOYOTA,AVENSIS STW,2,4,1737,0.7473,0.3855
TOYOTA,AVENSIS STW,2,5,566,0.6961,0.1301
TOYOTA,AVENSIS STW,2,6,161,0.5093,0.0455
SKODA,FABIA,2,2,440,0.7614,0.073
SKODA,FABIA,2,3,1628,0.6443,0.3658
SKODA,FABIA,2,4,922,0.5781,0.3855
SKODA,FABIA,2,5,198,0.4596,0.1301
SKODA,FABIA,2,6,36,0.3889,0.0455
MERCEDES-BENZ,GLA,2,1+2,165,0.903,0.0731
MERCEDES-BENZ,GLA,2,3,852,0.7829,0.3658
MERCEDES-BENZ,GLA,2,4,598,0.6923,0.3855
MERCEDES-BENZ,GLA,2,5,154,0.6364,0.1301
MERCEDES-BENZ,GLA,2,6,36,0.4167,0.0455
SKODA,SUPERB COMBI,1,2,615,0.7675,0.259
SKODA,SUPERB COMBI,1,3,3484,0.7113,0.5561
SKODA,SUPERB COMBI,1,4,1854,0.6268,0.1477
SKODA,SUPERB COMBI,1,5,511,0.6067,0.0239
SKODA,SUPERB COMBI,1,6,249,0.5221,0.0132
BMW,X1,1,2,2380,0.9353,0.259
BMW,X1,1,3,3736,0.8557,0.5561
BMW,X1,1,4,768,0.7643,0.1477
BMW,X1,1,5,158,0.7025,0.0239
BMW,X1,1,6,38,0.6842,0.0132
HONDA,CIVIC,4,1+2,56,0.6071,0.0128
HONDA,CIVIC,4,3,417,0.4365,0.0879
HONDA,CIVIC,4,4,1025,0.3541,0.2053
HONDA,CIVIC,4,5,906,0.2804,0.2881
HONDA,CIVIC,4,6,576,0.2205,0.406
AUDI,A5 SPORTBACK,3,2+3,100,0.7,0.2222
AUDI,A5 SPORTBACK,3,4,334,0.5928,0.335
AUDI,A5 SPORTBACK,3,5,287,0.5401,0.277
AUDI,A5 SPORTBACK,3,6,159,0.478,0.1657
HYUNDAI,IX20,2,2,75,0.8267,0.073
HYUNDAI,IX20,2,3,115,0.6783,0.3658
HYUNDAI,IX20,2,4+5,40,0.425,0.5155
PEUGEOT,5008,2,2+3,415,0.6,0.4388
PEUGEOT,5008,2,4,673,0.474,0.3855
PEUGEOT,5008,2,5,177,0.452,0.1301
PEUGEOT,5008,2,6,47,0.383,0.0455
AUDI,A3 Sportback,4,2+3,32,0.4375,0.1002
AUDI,A3 Sportback,4,4,74,0.4189,0.2053
AUDI,A3 Sportback,4,5,83,0.3976,0.2881
AUDI,A3 Sportback,4,6,38,0.3684,0.406
PEUGEOT,2008,1,2,1248,0.8021,0.259
PEUGEOT,2008,1,3,1327,0.682,0.5561
PEUGEOT,2008,1,4+5+6,172,0.5523,0.1848
HYUNDAI,Ioniq,2,2,74,0.7973,0.073
HYUNDAI,Ioniq,2,3,414,0.6812,0.3658
HYUNDAI,Ioniq,2,4,280,0.6179,0.3855
HYUNDAI,Ioniq,2,5+6,66,0.5303,0.1756
TOYOTA,YARIS,1,1+2,9582,0.8508,0.2591
TOYOTA,YARIS,1,3,6544,0.7399,0.5561
TOYOTA,YARIS,1,4,654,0.5657,0.1477
TOYOTA,YARIS,1,5,74,0.4189,0.0239
TOYOTA,YARIS,1,6,28,0.5357,0.0132
VOLKSWAGEN,TOURAN,1,2,204,0.8578,0.259
VOLKSWAGEN,TOURAN,1,3,959,0.7414,0.5561
VOLKSWAGEN,TOURAN,1,4,339,0.7404,0.1477
VOLKSWAGEN,TOURAN,1,5,64,0.6719,0.0239
VOLKSWAGEN,TOURAN,1,6,29,0.6207,0.0132
AUDI,A3,1,2,840,0.8202,0.259
AUDI,A3,1,3,2635,0.7355,0.5561
AUDI,A3,1,4,552,0.6884,0.1477
AUDI,A3,1,5+6,88,0.6364,0.0371
AUDI,A3 Sportback,1,2,621,0.8196,0.259
AUDI,A3 Sportback,1,3,2463,0.7312,0.5561
AUDI,A3 Sportback,1,4,536,0.6922,0.1477
AUDI,A3 Sportback,1,5+6,78,0.641,0.0371
MERCEDES-BENZ,GLE,1,2,456,0.9145,0.259
MERCEDES-BENZ,GLE,1,3,1421,0.8628,0.5561
MERCEDES-BENZ,GLE,1,4,272,0.7868,0.1477
MERCEDES-BENZ,GLE,1,5+6,44,0.75,0.0371
FORD,FIESTA,2,2,776,0.7113,0.073
FORD,FIESTA,2,3,2353,0.5597,0.3658
FORD,FIESTA,2,4,1092,0.4212,0.3855
FORD,FIESTA,2,5+6,181,0.3867,0.1756
CITROËN,C 1,3,2,120,0.6083,0.0334
CITROËN,C 1,3,3,432,0.4306,0.1888
CITROËN,C 1,3,4,269,0.3048,0.335
CITROËN,C 1,3,5+6,59,0.1695,0.4426
CITROËN,C1,3,2,120,0.6083,0.0334
CITROËN,C1,3,3,432,0.4306,0.1888
CITROËN,C1,3,4,269,0.3048,0.335
CITROËN,C1,3,5+6,59,0.1695,0.4426
KIA,CEED SW,2,2,77,0.7403,0.073
KIA,CEED SW,2,3,477,0.6289,0.3658
KIA,CEED SW,2,4,467,0.5418,0.3855
KIA,CEED SW,2,5,101,0.4257,0.1301
KIA,CEED SW,2,6,28,0.3929,0.0455
TOYOTA,COROLLA,3,2+3,70,0.6,0.2222
TOYOTA,COROLLA,3,4,114,0.307,0.335
TOYOTA,COROLLA,3,5,69,0.3768,0.277
TOYOTA,COROLLA,3,6,31,0.3226,0.1657
BMW,4-serie,2,2+3,168,0.6905,0.4388
BMW,4-serie,2,4,232,0.5862,0.3855
BMW,4-serie,2,5,67,0.4925,0.1301
BMW,4-serie,2,6,42,0.619,0.0455
TOYOTA,AVENSIS STW,1,2,55,0.9273,0.259
TOYOTA,AVENSIS STW,1,3,351,0.8547,0.5561
TOYOTA,AVENSIS STW,1,4,105,0.7714,0.1477
TOYOTA,AVENSIS STW,1,5+6,27,0.5926,0.0371
PEUGEOT,208,1,2,619,0.8336,0.259
PEUGEOT,208,1,3,477,0.6834,0.5561
PEUGEOT,208,1,4+5+6,27,0.4444,0.1848
KIA,RIO,2,2,240,0.8125,0.073
KIA,RIO,2,3,598,0.709,0.3658
KIA,RIO,2,4,270,0.6148,0.3855
KIA,RIO,2,5+6,46,0.5,0.1756
AUDI,A1 SPORTBACK,1,2,371,0.7951,0.259
AUDI,A1 SPORTBACK,1,3,479,0.7244,0.5561
AUDI,A1 SPORTBACK,1,4+5,52,0.75,0.1716
MAZDA,Mazda CX-30,1,2,1217,0.8521,0.259
MAZDA,Mazda CX-30,1,3,1152,0.7934,0.5561
MAZDA,Mazda CX-30,1,4+5,89,0.8652,0.1716
VOLKSWAGEN,TIGUAN,3,1+2,136,0.7059,0.0336
VOLKSWAGEN,TIGUAN,3,3,1487,0.62,0.1888
VOLKSWAGEN,TIGUAN,3,4,4568,0.5429,0.335
VOLKSWAGEN,TIGUAN,3,5,4652,0.4753,0.277
VOLKSWAGEN,TIGUAN,3,6,2826,0.4306,0.1657
PEUGEOT,5008,4,3,29,0.5172,0.0879
PEUGEOT,5008,4,4,279,0.2832,0.2053
PEUGEOT,5008,4,5,694,0.2536,0.2881
PEUGEOT,5008,4,6,843,0.2171,0.406
BMW,X3,3,1+2,30,0.8,0.0336
BMW,X3,3,3,561,0.6506,0.1888
BMW,X3,3,4,2537,0.5365,0.335
BMW,X3,3,5,3740,0.5061,0.277
BMW,X3,3,6,2531,0.4334,0.1657
TOYOTA,RAV4 Plug in,3,1+2,182,0.7802,0.0336
TOYOTA,RAV4 Plug in,3,3,1572,0.7087,0.1888
TOYOTA,RAV4 Plug in,3,4,4107,0.6336,0.335
TOYOTA,RAV4 Plug in,3,5,3494,0.5621,0.277
TOYOTA,RAV4 Plug in,3,6,1887,0.4775,0.1657
TOYOTA,YARIS 5-DØRS,4,2,559,0.6064,0.0124
TOYOTA,YARIS 5-DØRS,4,3,3482,0.4589,0.0879
TOYOTA,YARIS 5-DØRS,4,4,4704,0.3342,0.2053
TOYOTA,YARIS 5-DØRS,4,5,2895,0.2732,0.2881
TOYOTA,YARIS 5-DØRS,4,6,1205,0.1942,0.406
MITSUBISHI,OUTLANDER,4,1+2+3,181,0.5249,0.1007
MITSUBISHI,OUTLANDER,4,4,993,0.3938,0.2053
MITSUBISHI,OUTLANDER,4,5,2708,0.2821,0.2881
MITSUBISHI,OUTLANDER,4,6,6266,0.225,0.406
CITROËN,C4,2,1+2,184,0.6576,0.0731
CITROËN,C4,2,3,1508,0.494,0.3658
CITROËN,C4,2,4,1495,0.404,0.3855
CITROËN,C4,2,5,389,0.3522,0.1301
CITROËN,C4,2,6,60,0.45,0.0455
BMW,1-Serie,4,1+2,70,0.7,0.0128
BMW,1-Serie,4,3,531,0.5537,0.0879
BMW,1-Serie,4,4,1679,0.4181,0.2053
BMW,1-Serie,4,5,2326,0.3323,0.2881
BMW,1-Serie,4,6,1701,0.2787,0.406
AUDI,A3,2,2,439,0.7517,0.073
AUDI,A3,2,3,4082,0.6681,0.3658
AUDI,A3,2,4,3770,0.6218,0.3855
AUDI,A3,2,5,761,0.5887,0.1301
AUDI,A3,2,6,181,0.5359,0.0455
TOYOTA,YARIS 5-DØRS,3,1+2,2859,0.6898,0.0336
TOYOTA,YARIS 5-DØRS,3,3,9580,0.5472,0.1888
TOYOTA,YARIS 5-DØRS,3,4,6266,0.4261,0.335
TOYOTA,YARIS 5-DØRS,3,5,1907,0.3623,0.277
TOYOTA,YARIS 5-DØRS,3,6,516,0.2926,0.1657
MERCEDES-BENZ,E,4,1+2,59,0.5763,0.0128
MERCEDES-BENZ,E,4,3,401,0.6209,0.0879
MERCEDES-BENZ,E,4,4,1309,0.5095,0.2053
MERCEDES-BENZ,E,4,5,2396,0.4445,0.2881
MERCEDES-BENZ,E,4,6,7033,0.3498,0.406
TOYOTA,AYGO 3/5-DØRS,3,2,370,0.6838,0.0334
TOYOTA,AYGO 3/5-DØRS,3,3,1152,0.5156,0.1888
TOYOTA,AYGO 3/5-DØRS,3,4,605,0.3339,0.335
TOYOTA,AYGO 3/5-DØRS,3,5,134,0.2761,0.277
TOYOTA,AYGO 3/5-DØRS,3,6,37,0.2432,0.1657
FORD,FIESTA 5 DØRS,3,1+2,645,0.6558,0.0336
FORD,FIESTA 5 DØRS,3,3,3175,0.4567,0.1888
FORD,FIESTA 5 DØRS,3,4,3302,0.3256,0.335
FORD,FIESTA 5 DØRS,3,5,1211,0.2857,0.277
FORD,FIESTA 5 DØRS,3,6,250,0.232,0.1657
FORD,S-MAX,2,2+3,748,0.7045,0.4388
FORD,S-MAX,2,4,1955,0.6665,0.3855
FORD,S-MAX,2,5,750,0.6053,0.1301
FORD,S-MAX,2,6,178,0.5,0.0455
CITROËN,BERLINGO,3,2+3,90,0.4889,0.2222
CITROËN,BERLINGO,3,4,230,0.3957,0.335
CITROËN,BERLINGO,3,5,248,0.3589,0.277
CITROËN,BERLINGO,3,6,136,0.3382,0.1657
SUZUKI,SWIFT,2,2,342,0.7895,0.073
SUZUKI,SWIFT,2,3,1036,0.6564,0.3658
SUZUKI,SWIFT,2,4,618,0.589,0.3855
SUZUKI,SWIFT,2,5+6,133,0.4887,0.1756
MERCEDES-BENZ,E,1,1+2,593,0.9224,0.2591
MERCEDES-BENZ,E,1,3,1786,0.8348,0.5561
MERCEDES-BENZ,E,1,4,756,0.7368,0.1477
MERCEDES-BENZ,E,1,5,254,0.6929,0.0239
MERCEDES-BENZ,E,1,6,809,0.5958,0.0132
VOLKSWAGEN,CADDY,1,2,197,0.7462,0.259
VOLKSWAGEN,CADDY,1,3,393,0.6361,0.5561
VOLKSWAGEN,CADDY,1,4,166,0.5422,0.1477
VOLKSWAGEN,CADDY,1,5,42,0.6429,0.0239
VOLKSWAGEN,CADDY,1,6,67,0.4328,0.0132
AUDI,A5 SPORTBACK,2,2+3,96,0.7396,0.4388
AUDI,A5 SPORTBACK,2,4,135,0.637,0.3855
AUDI,A5 SPORTBACK,2,5+6,36,0.5556,0.1756
VOLKSWAGEN,GOLF,1,1+2,1852,0.8618,0.2591
VOLKSWAGEN,GOLF,1,3,5853,0.7957,0.5561
VOLKSWAGEN,GOLF,1,4,1506,0.7151,0.1477
VOLKSWAGEN,GOLF,1,5,198,0.7323,0.0239
VOLKSWAGEN,GOLF,1,6,37,0.7027,0.0132
DACIA,Duster,2,2,25,0.64,0.073
DACIA,Duster,2,3,216,0.3519,0.3658
DACIA,Duster,2,4,196,0.3571,0.3855
DACIA,Duster,2,5,76,0.2368,0.1301
DACIA,Duster,2,6,29,0.1034,0.0455
FIAT,Punto S7,4,1+2+3,117,0.3846,0.1007
FIAT,Punto S7,4,4,133,0.2632,0.2053
FIAT,Punto S7,4,5+6,97,0.1856,0.694
MAZDA,2,3,2,269,0.7844,0.0334
MAZDA,2,3,3,858,0.5699,0.1888
MAZDA,2,3,4,588,0.4184,0.335
MAZDA,2,3,5,140,0.4286,0.277
MAZDA,2,3,6,44,0.2955,0.1657
MAZDA,MAZDA2,3,2,269,0.7844,0.0334
MAZDA,MAZDA2,3,3,858,0.5699,0.1888
MAZDA,MAZDA2,3,4,588,0.4184,0.335
MAZDA,MAZDA2,3,5,140,0.4286,0.277
MAZDA,MAZDA2,3,6,44,0.2955,0.1657
VOLVO,XC60,1,1+2,2491,0.9438,0.2591
VOLVO,XC60,1,3,11067,0.8946,0.5561
VOLVO,XC60,1,4,3005,0.8106,0.1477
VOLVO,XC60,1,5,303,0.7723,0.0239
VOLVO,XC60,1,6,93,0.6882,0.0132
AUDI,A4 AVANT,4,3+4,28,0.6429,0.2932
AUDI,A4 AVANT,4,5,52,0.5577,0.2881
AUDI,A4 AVANT,4,6,72,0.4028,0.406
SUZUKI,SX4 S-Cross,2,2,344,0.8808,0.073
SUZUKI,SX4 S-Cross,2,3,1122,0.7897,0.3658
SUZUKI,SX4 S-Cross,2,4,706,0.6941,0.3855
SUZUKI,SX4 S-Cross,2,5,151,0.5166,0.1301
SUZUKI,SX4 S-Cross,2,6,25,0.48,0.0455
MERCEDES-BENZ,B-Klasse,2,2,173,0.7399,0.073
MERCEDES-BENZ,B-Klasse,2,3,597,0.608,0.3658
MERCEDES-BENZ,B-Klasse,2,4,283,0.576,0.3855
MERCEDES-BENZ,B-Klasse,2,5,65,0.4462,0.1301
MERCEDES-BENZ,B-Klasse,2,6,67,0.3284,0.0455
TOYOTA,AYGO 5-DØRS,2,2,179,0.7374,0.073
TOYOTA,AYGO 5-DØRS,2,3,318,0.5723,0.3658
TOYOTA,AYGO 5-DØRS,2,4,85,0.4,0.3855
TOYOTA,AYGO 5-DØRS,2,5+6,26,0.2692,0.1756
AUDI,A3 Limousine,2,2+3,123,0.7073,0.4388
AUDI,A3 Limousine,2,4,108,0.6204,0.3855
AUDI,A3 Limousine,2,5,33,0.7273,0.1301
AUDI,A3 Limousine,2,6,26,0.5385,0.0455
AUDI,Q3,1,2,230,0.8304,0.259
AUDI,Q3,1,3,533,0.7674,0.5561
AUDI,Q3,1,4,121,0.6529,0.1477
AUDI,Q3,1,5+6,27,0.8148,0.0371
RENAULT,Ny Clio,2,1+2,110,0.5818,0.0731
RENAULT,Ny Clio,2,3,383,0.376,0.3658
RENAULT,Ny Clio,2,4,119,0.3613,0.3855
RENAULT,Ny Clio,2,5+6,29,0.3448,0.1756
TOYOTA,AVENSIS,1,2,55,0.9273,0.259
TOYOTA,AVENSIS,1,3,351,0.8547,0.5561
TOYOTA,AVENSIS,1,4,105,0.7714,0.1477
TOYOTA,AVENSIS,1,5+6,27,0.5926,0.0371
SKODA,CITIGO,2,2,146,0.8288,0.073
SKODA,CITIGO,2,3,224,0.5714,0.3658
SKODA,CITIGO,2,4+5+6,104,0.5192,0.5611
FORD,C-MAX,1,2,53,0.8491,0.259
FORD,C-MAX,1,3,144,0.75,0.5561
FORD,C-MAX,1,4+5,38,0.5263,0.1716
MAZDA,3,1,2,573,0.8656,0.259
MAZDA,3,1,3,822,0.7141,0.5561
MAZDA,3,1,4+5+6,128,0.6797,0.1848
KIA,RIO,1,2,186,0.9247,0.259
KIA,RIO,1,3,347,0.8242,0.5561
KIA,RIO,1,4+5+6,66,0.7273,0.1848
FIAT,500,2,2,93,0.5376,0.073
FIAT,500,2,3,203,0.4286,0.3658
FIAT,500,2,4+5,88,0.4091,0.5155
CITROËN,BERLINGO,1,2,100,0.74,0.259
CITROËN,BERLINGO,1,3,222,0.6802,0.5561
CITROËN,BERLINGO,1,4+5,67,0.5672,0.1716
OPEL,Crossland X,2,2,39,0.641,0.073
OPEL,Crossland X,2,3,112,0.625,0.3658
OPEL,Crossland X,2,4+5,26,0.4231,0.5155
AUDI,A1 SPORTBACK,3,2,174,0.7586,0.0334
AUDI,A1 SPORTBACK,3,3,1173,0.5644,0.1888
AUDI,A1 SPORTBACK,3,4,1320,0.4977,0.335
AUDI,A1 SPORTBACK,3,5,358,0.4441,0.277
AUDI,A1 SPORTBACK,3,6,65,0.3846,0.1657
TOYOTA,AURIS,2,2,1418,0.8822,0.073
TOYOTA,AURIS,2,3,7279,0.7704,0.3658
TOYOTA,AURIS,2,4,5211,0.6672,0.3855
TOYOTA,AURIS,2,5,1182,0.5871,0.1301
TOYOTA,AURIS,2,6,368,0.4728,0.0455
PEUGEOT,3008,2,2,169,0.6746,0.073
PEUGEOT,3008,2,3,1466,0.6446,0.3658
PEUGEOT,3008,2,4,1461,0.5606,0.3855
PEUGEOT,3008,2,5,313,0.4824,0.1301
PEUGEOT,3008,2,6,59,0.4407,0.0455
VOLKSWAGEN,TIGUAN,2,2,241,0.8174,0.073
VOLKSWAGEN,TIGUAN,2,3,2281,0.7611,0.3658
VOLKSWAGEN,TIGUAN,2,4,3393,0.7138,0.3855
VOLKSWAGEN,TIGUAN,2,5,1242,0.6393,0.1301
VOLKSWAGEN,TIGUAN,2,6,309,0.5761,0.0455
FORD,KUGA,1,2,1418,0.83,0.259
FORD,KUGA,1,3,2973,0.8231,0.5561
FORD,KUGA,1,4,688,0.8241,0.1477
FORD,KUGA,1,5+6,114,0.7018,0.0371
MERCEDES-BENZ,E,2,2,145,0.8966,0.073
MERCEDES-BENZ,E,2,3,785,0.7567,0.3658
MERCEDES-BENZ,E,2,4,1061,0.6466,0.3855
MERCEDES-BENZ,E,2,5,434,0.5714,0.1301
MERCEDES-BENZ,E,2,6,1336,0.4873,0.0455
MINI,COOPER,2,2,123,0.8618,0.073
MINI,COOPER,2,3,669,0.71,0.3658
MINI,COOPER,2,4,332,0.6175,0.3855
MINI,COOPER,2,5+6,81,0.5185,0.1756
KIA,SPORTAGE,2,2,154,0.7857,0.073
KIA,SPORTAGE,2,3,1225,0.6441,0.3658
KIA,SPORTAGE,2,4,1352,0.5762,0.3855
KIA,SPORTAGE,2,5,457,0.4989,0.1301
KIA,SPORTAGE,2,6,93,0.4409,0.0455
VOLKSWAGEN,Golf Sportsvan,3,2,144,0.8333,0.0334
VOLKSWAGEN,Golf Sportsvan,3,3,681,0.7342,0.1888
VOLKSWAGEN,Golf Sportsvan,3,4,601,0.6572,0.335
VOLKSWAGEN,Golf Sportsvan,3,5,200,0.62,0.277
VOLKSWAGEN,Golf Sportsvan,3,6,50,0.54,0.1657
VOLKSWAGEN,T-Cross,1,2,762,0.7966,0.259
VOLKSWAGEN,T-Cross,1,3,415,0.6892,0.5561
VOLKSWAGEN,T-Cross,1,4+5,33,0.6061,0.1716
MERCEDES-BENZ,CLA,3,2,56,0.8571,0.0334
MERCEDES-BENZ,CLA,3,3,496,0.6613,0.1888
MERCEDES-BENZ,CLA,3,4,920,0.5761,0.335
MERCEDES-BENZ,CLA,3,5,538,0.5483,0.277
MERCEDES-BENZ,CLA,3,6,161,0.4658,0.1657
PEUGEOT,3008,4,2+3,400,0.4825,0.1002
PEUGEOT,3008,4,4,1221,0.3358,0.2053
PEUGEOT,3008,4,5,1834,0.2448,0.2881
PEUGEOT,3008,4,6,1303,0.221,0.406
BMW,5-Serie,3,2,28,0.6786,0.0334
BMW,5-Serie,3,3,401,0.6135,0.1888
BMW,5-Serie,3,4,2131,0.5185,0.335
BMW,5-Serie,3,5,3401,0.4813,0.277
BMW,5-Serie,3,6,2726,0.4153,0.1657
AUDI,A4 AVANT,2,2,33,0.8182,0.073
AUDI,A4 AVANT,2,3,458,0.7817,0.3658
AUDI,A4 AVANT,2,4,830,0.7325,0.3855
AUDI,A4 AVANT,2,5,399,0.6667,0.1301
AUDI,A4 AVANT,2,6,128,0.5156,0.0455
MINI,COOPER,1,2,243,0.8971,0.259
MINI,COOPER,1,3,263,0.8593,0.5561
MINI,COOPER,1,4+5+6,32,0.7812,0.1848
KIA,VENGA,3,2,123,0.7398,0.0334
KIA,VENGA,3,3,456,0.5439,0.1888
KIA,VENGA,3,4,354,0.404,0.335
KIA,VENGA,3,5,133,0.2932,0.277
KIA,VENGA,3,6,33,0.2727,0.1657
OPEL,ASTRA,1,2,245,0.902,0.259
OPEL,ASTRA,1,3,628,0.8121,0.5561
OPEL,ASTRA,1,4+5+6,204,0.8284,0.1848
KIA,Optima,2,2+3,366,0.7131,0.4388
KIA,Optima,2,4,419,0.6348,0.3855
KIA,Optima,2,5,111,0.6036,0.1301
KIA,Optima,2,6,30,0.5,0.0455
KIA,CEE'D SW,1,2,307,0.8893,0.259
KIA,CEE'D SW,1,3,553,0.7957,0.5561
KIA,CEE'D SW,1,4+5+6,124,0.7419,0.1848
OPEL,ASTRA,3,2,109,0.8257,0.0334
OPEL,ASTRA,3,3,753,0.6414,0.1888
OPEL,ASTRA,3,4,1405,0.5302,0.335
OPEL,ASTRA,3,5,1029,0.449,0.277
OPEL,ASTRA,3,6,414,0.4082,0.1657
HYUNDAI,Tucson,4,3+4,79,0.5063,0.2932
HYUNDAI,Tucson,4,5,108,0.2685,0.2881
HYUNDAI,Tucson,4,6,130,0.2615,0.406
FORD,B-MAX,2,2,71,0.7606,0.073
FORD,B-MAX,2,3,131,0.5878,0.3658
FORD,B-MAX,2,4+5,48,0.4792,0.5155
FORD,GALAXY,2,2+3,93,0.7312,0.4388
FORD,GALAXY,2,4,240,0.6583,0.3855
FORD,GALAXY,2,5,107,0.5794,0.1301
FORD,GALAXY,2,6,53,0.4528,0.0455
CITROËN,C 1,2,2,128,0.7344,0.073
CITROËN,C 1,2,3,230,0.5217,0.3658
CITROËN,C 1,2,4+5+6,70,0.3429,0.5611
FORD,GALAXY,1,2+3,102,0.7255,0.8152
FORD,GALAXY,1,4,61,0.6557,0.1477
FORD,GALAXY,1,5+6,28,0.5357,0.0371
ALFA ROMEO,GIULIETTA,3,2+3,85,0.5294,0.2222
ALFA ROMEO,GIULIETTA,3,4,110,0.4273,0.335
ALFA ROMEO,GIULIETTA,3,5+6,63,0.4286,0.4426
NISSAN,MICRA,2,2,105,0.781,0.073
NISSAN,MICRA,2,3,131,0.6336,0.3658
NISSAN,MICRA,2,4+5,38,0.5,0.5155
